sensorType,x,y,z,timestamp
-3, 0.018500, 0.034558, 3.703414, 1560849210920
1,-0.156801,0.047309,9.406005,1560849210929
2,12.125000,-21.187500,-44.437500,1560849210930
4,-0.077336,0.071367,0.087912,1560849210930
-3, 0.018850, 0.033685, 3.703239, 1560849210931
1,-0.256601,-0.009998,9.499417,1560849210940
2,12.000000,-21.125000,-44.312500,1560849210940
4,-0.071157,0.046688,0.134006,1560849210941
-3, 0.019199, 0.032812, 3.702542, 1560849210941
1,-0.265728,-0.038901,9.595702,1560849210949
2,11.937500,-20.875000,-44.187500,1560849210950
4,-0.057805,0.010297,0.181462,1560849210950
-3, 0.019548, 0.032114, 3.701320, 1560849210950
1,-0.178627,-0.025082,9.567029,1560849210960
2,11.875000,-20.750000,-44.187500,1560849210960
4,-0.047002,-0.016109,0.221604,1560849210960
-3, 0.019897, 0.031590, 3.699400, 1560849210961
1,-0.047999,0.011904,9.508161,1560849210969
2,11.937500,-20.687500,-44.250000,1560849210970
4,-0.055135,-0.041120,0.249041,1560849210970
-3, 0.020071, 0.031416, 3.696956, 1560849210971
1,0.147425,0.020025,9.445767,1560849210979
2,11.937500,-20.437500,-44.375000,1560849210980
4,-0.084422,-0.058940,0.261223,1560849210980
-3, 0.020420, 0.031416, 3.694338, 1560849210981
1,0.310585,-0.041573,9.516195,1560849210989
2,11.750000,-20.500000,-44.312500,1560849210990
4,-0.129277,-0.061767,0.259897,1560849210992
-3, 0.021118, 0.031765, 3.691546, 1560849210992
1,0.425344,-0.048133,9.737132,1560849211000
2,11.562500,-20.500000,-44.125000,1560849211000
4,-0.167639,-0.042499,0.250141,1560849211000
-3, 0.022166, 0.032114, 3.688928, 1560849211001
1,0.454985,-0.086862,9.975547,1560849211010
2,11.625000,-20.062500,-44.250000,1560849211010
4,-0.188618,-0.012147,0.242688,1560849211010
-3, 0.023562, 0.032289, 3.686485, 1560849211010
1,0.387516,-0.109846,10.251847,1560849211019
2,11.875000,-20.062500,-44.375000,1560849211020
4,-0.180450,0.019286,0.238429,1560849211020
-3, 0.025307, 0.032289, 3.684216, 1560849211020
1,0.275697,-0.117287,10.513294,1560849211029
2,11.750000,-19.937500,-44.562500,1560849211030
4,-0.137619,0.046565,0.244398,1560849211030
-3, 0.026878, 0.031940, 3.681772, 1560849211030
1,0.138203,-0.094016,10.564453,1560849211039
2,11.937500,-20.062500,-44.562500,1560849211040
4,-0.074456,0.069551,0.263807,1560849211040
-3, 0.028100, 0.031241, 3.679503, 1560849211040
1,0.056771,-0.008475,10.439075,1560849211049
2,11.875000,-20.000000,-44.562500,1560849211050
4,-0.009495,0.077144,0.286635,1560849211050
-3, 0.028623, 0.030369, 3.676885, 1560849211050
1,0.051418,0.042933,10.181104,1560849211059
2,11.750000,-20.125000,-44.437500,1560849211060
4,0.037978,0.074142,0.306235,1560849211060
-3, 0.028449, 0.029322, 3.673918, 1560849211060
1,0.038863,0.088911,9.923439,1560849211069
2,11.812500,-20.312500,-44.375000,1560849211070
4,0.063792,0.071681,0.319605,1560849211070
-3, 0.027925, 0.028100, 3.670253, 1560849211070
1,0.023195,0.202119,9.715785,1560849211079
2,12.000000,-20.125000,-44.437500,1560849211080
4,0.069185,0.072955,0.326499,1560849211080
-3, 0.027053, 0.027227, 3.667809, 1560849211080
1,-0.014365,0.355960,9.525331,1560849211089
2,12.312500,-20.062500,-44.437500,1560849211090
4,0.060703,0.064123,0.322607,1560849211091
-3, 0.026180, 0.026180, 3.664493, 1560849211091
1,-0.108113,0.456450,9.334255,1560849211099
2,12.250000,-20.125000,-44.125000,1560849211100
4,0.040823,0.035448,0.310354,1560849211100
-3, 0.025133, 0.025307, 3.661352, 1560849211100
1,-0.233119,0.522396,9.255715,1560849211109
2,12.250000,-20.000000,-44.125000,1560849211110
4,0.009774,-0.025639,0.295502,1560849211110
-3, 0.024260, 0.024609, 3.658385, 1560849211110
1,-0.237917,0.517195,9.365619,1560849211120
2,12.250000,-20.062500,-44.187500,1560849211120
4,-0.020019,-0.118822,0.287875,1560849211120
-3, 0.023736, 0.024435, 3.655418, 1560849211120
1,0.007326,0.450790,9.696670,1560849211129
2,11.937500,-19.750000,-44.437500,1560849211130
4,-0.040335,-0.206420,0.276722,1560849211130
-3, 0.023562, 0.025307, 3.652450, 1560849211130
1,0.245588,0.337218,10.069419,1560849211140
2,11.812500,-19.812500,-44.312500,1560849211140
4,-0.049515,-0.242322,0.258431,1560849211140
-3, 0.023387, 0.027053, 3.649832, 1560849211140
1,0.419186,0.251736,10.506772,1560849211150
2,11.937500,-19.875000,-44.500000,1560849211150
4,-0.034837,-0.224606,0.235742,1560849211150
-3, 0.023387, 0.029147, 3.647215, 1560849211150
1,0.417338,0.236107,10.878084,1560849211160
2,11.625000,-19.625000,-44.312500,1560849211160
4,0.016406,-0.137288,0.216927,1560849211160
-3, 0.023387, 0.031241, 3.645120, 1560849211161
1,0.215832,0.391682,10.822309,1560849211170
2,11.437500,-19.625000,-44.062500,1560849211170
4,0.091089,-0.012374,0.207973,1560849211170
-3, 0.022864, 0.032289, 3.643026, 1560849211170
1,-0.027074,0.618173,10.458677,1560849211180
2,11.250000,-19.812500,-44.125000,1560849211180
4,0.166278,0.083811,0.202563,1560849211180
-3, 0.021468, 0.032289, 3.641106, 1560849211181
1,-0.317155,0.784063,9.778370,1560849211190
2,11.125000,-20.062500,-44.312500,1560849211190
4,0.214518,0.124634,0.203401,1560849211190
-3, 0.019199, 0.031241, 3.639360, 1560849211191
1,-0.513211,0.822753,8.971772,1560849211200
2,11.125000,-20.062500,-44.125000,1560849211200
4,0.202249,0.102730,0.213803,1560849211200
-3, 0.016581, 0.029671, 3.637440, 1560849211200
1,-0.583333,0.863091,8.346724,1560849211210
2,11.187500,-19.937500,-44.125000,1560849211210
4,0.119904,0.009163,0.218184,1560849211210
-3, 0.013963, 0.028274, 3.635346, 1560849211211
1,-0.573794,0.820694,8.094040,1560849211219
2,11.437500,-20.062500,-43.937500,1560849211220
4,-0.007889,-0.128125,0.218829,1560849211220
-3, 0.012217, 0.027751, 3.633252, 1560849211220
1,-0.476341,0.663845,8.358455,1560849211229
2,11.562500,-20.000000,-44.187500,1560849211230
4,-0.138789,-0.256965,0.219493,1560849211230
-3, 0.011694, 0.028623, 3.630983, 1560849211230
1,-0.164223,0.564486,9.091282,1560849211240
2,11.187500,-19.750000,-44.125000,1560849211240
4,-0.235375,-0.330967,0.210103,1560849211240
-3, 0.012566, 0.030892, 3.628714, 1560849211240
1,0.068139,0.453912,9.874674,1560849211249
2,11.187500,-19.687500,-44.312500,1560849211250
4,-0.275134,-0.327267,0.191148,1560849211250
-3, 0.015010, 0.034558, 3.626096, 1560849211250
1,0.183817,0.329069,10.590761,1560849211259
2,11.125000,-19.750000,-44.562500,1560849211260
4,-0.260368,-0.269933,0.173556,1560849211260
-3, 0.016581, 0.036652, 3.624525, 1560849211260
1,0.236499,0.207778,11.227924,1560849211269
2,11.187500,-19.500000,-44.562500,1560849211270
4,-0.180450,-0.158074,0.168389,1560849211270
-3, 0.018675, 0.039095, 3.622780, 1560849211270
1,0.207501,0.260958,11.376136,1560849211279
2,11.312500,-19.250000,-44.500000,1560849211280
4,-0.061313,-0.033493,0.171461,1560849211280
-3, 0.020071, 0.040317, 3.621035, 1560849211280
1,0.131470,0.409361,11.036562,1560849211289
2,11.375000,-19.375000,-44.562500,1560849211290
4,0.053075,0.063827,0.173084,1560849211290
-3, 0.020246, 0.040317, 3.619289, 1560849211290
1,0.089763,0.544853,10.286352,1560849211299
2,11.375000,-19.187500,-44.500000,1560849211300
4,0.127636,0.111282,0.167203,1560849211300
-3, 0.019199, 0.039444, 3.617544, 1560849211301
1,0.037120,0.626515,9.493048,1560849211309
2,11.312500,-19.187500,-44.437500,1560849211310
4,0.137061,0.107617,0.156748,1560849211310
-3, 0.017453, 0.037874, 3.615973, 1560849211310
1,-0.000939,0.778125,9.047956,1560849211319
2,11.187500,-19.250000,-44.437500,1560849211320
4,0.096080,0.089745,0.137567,1560849211321
-3, 0.015533, 0.036477, 3.614402, 1560849211321
1,-0.032360,0.889953,8.909754,1560849211330
2,11.437500,-19.062500,-44.437500,1560849211330
4,0.041242,0.077178,0.112137,1560849211330
-3, 0.013963, 0.035256, 3.613181, 1560849211331
1,-0.102204,0.977773,8.953346,1560849211339
2,11.437500,-18.937500,-44.562500,1560849211340
4,-0.005219,0.082310,0.084701,1560849211340
-3, 0.012915, 0.034208, 3.612133, 1560849211341
1,-0.141564,0.970629,9.045629,1560849211350
2,11.375000,-18.812500,-44.437500,1560849211350
4,-0.040125,0.090199,0.065747,1560849211350
-3, 0.012392, 0.032987, 3.611260, 1560849211351
1,-0.186537,0.872734,9.181093,1560849211360
2,11.312500,-18.562500,-44.687500,1560849211360
4,-0.064525,0.096621,0.049515,1560849211360
-3, 0.012217, 0.031765, 3.610737, 1560849211361
1,-0.209799,0.803734,9.450020,1560849211370
2,11.437500,-18.750000,-44.625000,1560849211370
4,-0.071873,0.104144,0.036250,1560849211370
-3, 0.012043, 0.030543, 3.610388, 1560849211370
1,-0.299668,0.748466,9.682765,1560849211379
2,11.437500,-18.500000,-44.625000,1560849211380
4,-0.057247,0.120532,0.035256,1560849211380
-3, 0.012217, 0.029147, 3.610039, 1560849211380
1,-0.314627,0.722800,9.809772,1560849211389
2,11.687500,-18.500000,-44.562500,1560849211390
4,-0.028327,0.125768,0.042603,1560849211390
-3, 0.012043, 0.027576, 3.609690, 1560849211390
1,-0.243739,0.692068,9.795158,1560849211399
2,11.750000,-18.437500,-44.562500,1560849211400
4,-0.001222,0.106378,0.050073,1560849211400
-3, 0.011694, 0.026005, 3.609341, 1560849211401
1,-0.139055,0.701003,9.691346,1560849211410
2,11.750000,-18.125000,-44.500000,1560849211410
4,0.010489,0.077632,0.051138,1560849211410
-3, 0.010996, 0.024609, 3.608817, 1560849211410
1,-0.001877,0.723901,9.623082,1560849211420
2,11.937500,-18.250000,-44.625000,1560849211420
4,0.000838,0.047333,0.041294,1560849211421
-3, 0.010123, 0.023387, 3.608294, 1560849211421
1,0.096841,0.775041,9.682266,1560849211429
2,11.937500,-18.125000,-44.375000,1560849211430
4,-0.018012,0.024522,0.019216,1560849211430
-3, 0.009425, 0.022689, 3.608119, 1560849211430
1,0.127688,0.777388,9.812789,1560849211440
2,12.062500,-18.125000,-44.562500,1560849211440
4,-0.035797,0.008796,-0.006702,1560849211440
-3, 0.008901, 0.022166, 3.607945, 1560849211441
1,0.148584,0.752900,9.980412,1560849211449
2,12.250000,-18.187500,-44.437500,1560849211450
4,-0.045763,-0.001763,-0.028885,1560849211450
-3, 0.008552, 0.021642, 3.608119, 1560849211450
1,0.144399,0.715225,10.236381,1560849211460
2,11.937500,-17.812500,-44.750000,1560849211460
4,-0.040230,-0.008221,-0.049794,1560849211460
-3, 0.008203, 0.021468, 3.608643, 1560849211461
1,0.084803,0.646875,10.525802,1560849211469
2,12.125000,-17.937500,-44.562500,1560849211470
4,-0.012950,-0.000995,-0.058346,1560849211470
-3, 0.008029, 0.021293, 3.609341, 1560849211470
1,0.059309,0.564917,10.741595,1560849211479
2,12.062500,-18.062500,-44.625000,1560849211480
4,0.025970,0.002688,-0.061994,1560849211480
-3, 0.007505, 0.021118, 3.610039, 1560849211481
1,0.010870,0.510578,10.900178,1560849211489
2,12.000000,-18.000000,-44.750000,1560849211490
4,0.072867,0.000349,-0.060755,1560849211490
-3, 0.006458, 0.020769, 3.610912, 1560849211490
1,-0.109856,0.494039,11.000035,1560849211500
2,12.000000,-18.125000,-44.687500,1560849211500
4,0.125489,-0.007662,-0.053145,1560849211500
-3, 0.005061, 0.020595, 3.611610, 1560849211501
1,-0.237677,0.469656,10.968623,1560849211510
2,12.000000,-18.000000,-44.625000,1560849211510
4,0.167307,-0.038642,-0.037228,1560849211510
-3, 0.003316, 0.020420, 3.612308, 1560849211511
1,-0.310001,0.522319,10.822539,1560849211520
2,11.875000,-18.062500,-44.812500,1560849211520
4,0.189770,-0.072798,-0.018169,1560849211520
-3, 0.001047, 0.020595, 3.612657, 1560849211521
1,-0.267547,0.597286,10.592264,1560849211530
2,12.000000,-17.812500,-44.625000,1560849211530
4,0.175807,-0.098646,-0.007487,1560849211530
-3, -0.001222, 0.021118, 3.613006, 1560849211531
1,-0.130752,0.673384,10.366051,1560849211540
2,12.187500,-17.687500,-44.500000,1560849211540
4,0.123988,-0.111893,-0.013055,1560849211540
-3, -0.003491, 0.021817, 3.613181, 1560849211541
1,-0.050815,0.706146,10.245564,1560849211549
2,12.500000,-17.875000,-44.312500,1560849211550
4,0.049864,-0.110165,-0.032690,1560849211550
-3, -0.005061, 0.022689, 3.613355, 1560849211551
1,-0.025637,0.723911,10.319287,1560849211559
2,12.500000,-17.562500,-44.625000,1560849211560
4,-0.026232,-0.106744,-0.058050,1560849211560
-3, -0.006458, 0.023562, 3.613704, 1560849211560
1,0.024354,0.691551,10.578896,1560849211569
